Time (years),Observed Velocity (cm/s)
1.115111511,-4.608643331
1.116111611,-2.45942051
1.117111711,-3.255718985
1.118111811,-3.811843811
1.119111911,-4.698683075
1.120112011,-5.829744078
1.121112111,-2.837530909
1.122112211,-2.793750489
1.123112311,-2.876436677
1.124112411,-2.213348349
1.125112511,-2.308756822
1.126112611,-1.640021592
1.127112711,-2.004524297
1.128112811,-0.745357981
1.129112911,-2.363426271
1.130113011,-1.240842013
1.131113111,-0.803548207
1.132113211,0.243004548
1.133113311,-0.888026486
1.134113411,-0.803445569
1.135113511,-0.207097445
1.136113611,-0.254137255
1.137113711,0.844937597
1.138113811,-0.363804579
1.139113911,0.109672232
1.140114011,0.414252064
1.141114111,0.075565949
1.142114211,2.011878739
1.143114311,2.01803946
1.144114411,3.113630531
1.145114511,1.187724441
1.146114611,2.342674838
1.147114711,1.007296703
1.148114811,1.287747938
1.149114911,0.756975842
1.150115012,1.67344575
1.151115112,2.387192347
1.152115212,1.621273289
1.153115312,2.767478322
1.154115412,1.85068143
1.155115512,2.866652605
1.156115612,3.727092476
1.157115712,3.956530257
1.158115812,3.449715416
1.159115912,3.737471622
1.160116012,3.94520448
1.161116112,3.008196881
1.162116212,3.330302656
1.163116312,5.072870851
1.164116412,5.419159912
1.165116512,3.656572612
1.166116612,4.775494383
1.167116712,6.45755746
1.168116812,5.241893327
1.169116912,4.696852563
1.170117012,4.837059001
1.171117112,4.145316421
1.172117212,4.953284042
1.173117312,6.689315245
1.174117412,4.433403035
1.175117512,5.289071455
1.176117612,6.258949501
1.177117712,6.936578453
1.178117812,6.538612792
1.179117912,6.479687648
1.180118012,8.550970902
1.181118112,6.618221085
1.182118212,4.188424299
1.183118312,5.620408227
1.184118412,7.293711808
1.185118512,7.74767077
1.186118612,3.421864866
1.187118712,5.340149521
1.188118812,6.871243203
1.189118912,6.411891679
1.190119012,4.846666854
1.191119112,6.49262567
1.192119212,8.458072468
1.193119312,7.580464785
1.194119412,5.171619901
1.195119512,5.337241954
1.196119612,6.23084304
1.197119712,4.91218481
1.198119812,4.78266012
1.199119912,4.230535082
1.200120012,7.255728789
1.201120112,6.570129047
1.202120212,4.945012039
1.203120312,3.842833629
1.204120412,5.634338969
1.205120512,4.339159262
1.206120612,6.436730964
1.207120712,6.536775457
1.208120812,4.861825905
1.209120912,4.116450653
1.210121012,4.684142624
1.211121112,3.937723531
1.212121212,4.888318347
1.213121312,4.473962692
1.214121412,4.569154514
1.215121512,5.89942124
1.216121612,4.718747732
1.217121712,5.694316239
1.218121812,2.037221906
1.219121912,3.581376607
1.220122012,4.975260437
1.221122112,4.075204969
1.222122212,5.273154928
1.223122312,4.818458048
1.224122412,2.934016576
1.225122512,3.01098606
1.226122612,3.775828024
1.227122712,2.915664394
1.228122812,3.05312904
1.229122912,1.667070819
1.230123012,2.494332728
1.231123112,2.037084438
1.232123212,0.561182939
1.233123312,0.591006331
1.234123412,0.448782205
1.235123512,1.286611966
1.236123612,0.962170365
1.237123712,1.870173738
1.238123812,1.552720715
1.239123912,0.561692049
1.240124012,-0.11215515
1.241124112,0.46380137
1.242124212,0.03237312
1.243124312,-1.754686185
1.244124412,0.535171476
1.245124512,-0.086194535
1.246124612,1.10542742
1.247124712,-0.074635523
1.248124812,-0.797998245
1.249124912,-2.199296684
1.250125013,0.210609115
1.251125113,-0.950742395
1.252125213,0.61767712
1.253125313,-1.688205366
1.254125413,-0.893471164
1.255125513,-1.054184993
1.256125613,-0.661086135
1.257125713,-3.679036081
1.258125813,-1.194581846
1.259125913,-0.551432499
1.260126013,-1.858014075
1.261126113,-2.593280869
1.262126213,-2.932966829
1.263126313,-2.874923533
1.264126413,-2.220217137
1.265126513,-3.036230607
1.266126613,-2.915434042
1.267126713,-4.235326566
1.268126813,-3.311398565
1.269126913,-2.81678839
1.270127013,-2.955741881
1.271127113,-2.811213411
1.272127213,-4.908725025
1.273127313,-2.97025152
1.274127413,-2.110651934
1.275127513,-3.351929467
1.276127613,-3.395295154
1.277127713,-5.017429241
1.278127813,-3.110195772
1.279127913,-5.090203202
1.280128013,-3.859855206
1.281128113,-3.77135464
1.282128213,-3.176137049
1.283128313,-3.485979754
1.284128413,-4.966563266
1.285128513,-4.581246977
1.286128613,-4.407309801
1.287128713,-5.977721441
1.288128813,-4.013416721
1.289128913,-5.02314371
1.290129013,-4.690756883
1.291129113,-4.925388651
1.292129213,-5.379919044
1.293129313,-4.954507469
1.294129413,-3.642064166
1.295129513,-6.163369608
1.296129613,-4.807385594
1.297129713,-4.54340336
1.298129813,-6.191144477
1.299129913,-2.988495999
1.300130013,-4.193080012
1.301130113,-3.872425974
1.302130213,-3.040789837
1.303130313,-4.608717522
1.304130413,-4.290374409
1.305130513,-5.215577827
1.306130613,-3.80201254
1.307130713,-3.266156017
1.308130813,-3.816772811
1.309130913,-2.581868155
1.310131013,-4.295354999
1.311131113,-5.111094684
1.312131213,-3.16825351
1.313131313,-3.964142308
1.314131413,-2.263402044
1.315131513,-3.16260102
1.316131613,-4.081324623
1.317131713,-2.388166185
1.318131813,-1.560581086
1.319131913,-3.214321784
1.320132013,-4.597218681
1.321132113,-1.801773661
1.322132213,-3.642524859
1.323132313,-3.11960792
1.324132413,-2.658126145
1.325132513,-2.831851981
1.326132613,-3.049925116
1.327132713,-4.377090686
1.328132813,-1.859942228
1.329132913,-0.337097037
1.330133013,-2.133766048
1.331133113,-2.792329825
1.332133213,-2.017918961
1.333133313,0.01398055
1.334133413,-1.832732104
1.335133513,-3.941809337
1.336133613,-0.810477289
1.337133713,-2.006914785
1.338133813,-2.55239651
1.339133913,-1.528353244
1.340134013,-2.652010776
1.341134113,-2.181907248
1.342134213,-0.740203413
1.343134313,-0.89774958
1.344134413,-1.874849456
1.345134513,-2.81582495
1.346134613,-1.259203301
1.347134713,-2.03245416
1.348134813,-1.955203391
1.349134913,-0.605400794
1.350135014,-1.538745625
1.351135114,-0.469796053
1.352135214,0.03622772
1.353135314,-1.470417532
1.354135414,-1.994157159
1.355135514,-1.062872904
1.356135614,-1.525062109
1.357135714,0.172978367
1.358135814,-0.890379849
1.359135914,-1.642180968
1.360136014,-2.007570445
1.361136114,-1.44444068
1.362136214,-1.412830684
1.363136314,-1.707381244
1.364136414,-1.905072836
1.365136514,-2.48763571
1.366136614,0.169235352
1.367136714,-1.427641568
1.368136814,0.373346822
1.369136914,0.767562678
1.370137014,-0.352786798
1.371137114,-0.478487428
1.372137214,0.568972744
1.373137314,-1.834375283
1.374137414,0.098526764
1.375137514,-0.242886768
1.376137614,-0.898905892
1.377137714,-2.009461756
1.378137814,-2.883097626
1.379137914,0.088854209
1.380138014,0.7462516
1.381138114,-0.666333775
1.382138214,-0.480756948
1.383138314,-0.71039469
1.384138414,-1.262220151
1.385138514,-0.451501421
1.386138614,0.775768902
1.387138714,-1.159242392
1.388138814,-2.571758954
1.389138914,-2.274168517
1.390139014,-1.137321933
1.391139114,-3.703082018
1.392139214,-0.995947575
1.393139314,-1.856070917
1.394139414,-2.389259509
1.395139514,-1.67832117
1.396139614,-3.178393615
1.397139714,-1.965613649
1.398139814,-4.314073534
1.399139914,-1.563564086
1.400140014,-2.426718918
1.401140114,-1.536904351
1.402140214,-2.595234472
1.403140314,-3.086522615
1.404140414,-2.85850765
1.405140514,-2.709801852
1.406140614,-3.183353416
1.407140714,-2.992917767
1.408140814,-3.41011671
1.409140914,-4.128232587
1.410141014,-1.308245769
1.411141114,-4.179029116
1.412141214,-4.868488558
1.413141314,-4.44888067
1.414141414,-4.568575666
1.415141514,-4.291473226
1.416141614,-4.502507304
1.417141714,-5.452281614
1.418141814,-5.691318303
1.419141914,-5.718777059
1.420142014,-4.685971265
1.421142114,-6.243404554
1.422142214,-5.26959215
1.423142314,-7.556825888
1.424142414,-4.692208863
1.425142514,-7.001938224
1.426142614,-4.576056643
1.427142714,-5.768489065
1.428142814,-7.570908671
1.429142914,-6.393135781
1.430143014,-7.615722926
1.431143114,-5.007703776
1.432143214,-6.830200835
1.433143314,-5.059042288
1.434143414,-7.598417987
1.435143514,-7.026782469
1.436143614,-7.03762705
1.437143714,-6.318800075
1.438143814,-7.145752757
1.439143914,-6.834876819
1.440144014,-7.845003263
1.441144114,-7.699017122
1.442144214,-7.342454684
1.443144314,-8.033738835
1.444144414,-7.797035389
1.445144514,-9.596581135
1.446144614,-8.82018837
1.447144714,-9.199288382
1.448144814,-10.73859702
1.449144914,-7.888092786
1.450145015,-8.319293772
1.451145115,-8.896931095
1.452145215,-10.56669629
1.453145315,-10.52640629
1.454145415,-9.732487059
1.455145515,-8.136580404
1.456145615,-7.502939981
1.457145715,-9.853808233
1.458145815,-7.678078418
1.459145915,-10.70496918
1.460146015,-8.480335514
1.461146115,-10.68042257
1.462146215,-9.966687507
1.463146315,-9.889651547
1.464146415,-8.873464512
1.465146515,-10.20646607
1.466146615,-8.425456465
1.467146715,-6.394049295
1.468146815,-9.22708823
1.469146915,-9.337836332
1.470147015,-9.913332655
1.471147115,-10.15272955
1.472147215,-10.06618206
1.473147315,-9.235348258
1.474147415,-10.08501298
1.475147515,-7.497945987
1.476147615,-9.388678031
1.477147715,-8.776600561
1.478147815,-8.710037634
1.479147915,-9.035323917
1.480148015,-9.772813711
1.481148115,-8.100952079
1.482148215,-9.302997121
1.483148315,-8.258570624
1.484148415,-9.779840979
1.485148515,-6.192351441
1.486148615,-8.398377353
1.487148715,-8.025201988
1.488148815,-9.038174015
1.489148915,-7.307001568
1.490149015,-7.461083649
1.491149115,-7.748056449
1.492149215,-8.619437852
1.493149315,-7.910585625
1.494149415,-9.185993597
1.495149515,-7.521981696
1.496149615,-7.057770511
1.497149715,-7.721564191
1.498149815,-7.046620014
1.499149915,-7.590750282
1.500150015,-6.750451797
1.501150115,-5.418723251
1.502150215,-6.712078423
1.503150315,-4.643790909
1.504150415,-6.293602399
1.505150515,-8.230388881
1.506150615,-5.413666679
1.507150715,-5.485213871
1.508150815,-5.969046876
1.509150915,-7.191166879
1.510151015,-4.703403561
1.511151115,-3.853494409
1.512151215,-3.69591405
1.513151315,-3.140731179
1.514151415,-3.262264337
1.515151515,-5.949900868
1.516151615,-2.464370738
1.517151715,-2.55830458
1.518151815,-2.649697616
1.519151915,-1.924409864
1.520152015,-2.88139205
1.521152115,-2.594465267
1.522152215,-2.138113141
1.523152315,-1.688424406
1.524152415,-2.486011298
1.525152515,-1.730335152
1.526152615,-0.6134458
1.527152715,-0.413537591
1.528152815,-0.948652632
1.529152915,-0.994500948
1.530153015,0.135047183
1.531153115,-1.319816319
1.532153215,-0.29804059
1.533153315,0.106342683
1.534153415,-0.43616265
1.535153515,0.223623955
1.536153615,-0.336222053
1.537153715,1.58466031
1.538153815,0.550535902
1.539153915,3.056414011
1.540154015,1.146225992
1.541154115,2.715061117
1.542154215,2.42602611
1.543154315,1.416404467
1.544154415,1.973665283
1.545154515,4.263976066
1.546154615,3.406898995
1.547154715,3.155982639
1.548154815,6.078698746
1.549154915,2.231533801
1.550155016,1.749359763
1.551155116,3.05984728
1.552155216,3.449285368
1.553155316,3.974288708
1.554155416,3.707781476
1.555155516,5.714053888
1.556155616,4.778470545
1.557155716,4.100745305
1.558155816,7.065269107
1.559155916,4.999052265
1.560156016,4.675372492
1.561156116,5.999079531
1.562156216,4.770680871
1.563156316,5.303513689
1.564156416,6.413157766
1.565156516,4.39117367
1.566156616,6.858634999
1.567156716,6.410770002
1.568156816,5.441917744
1.569156916,6.282205664
1.570157016,7.369211907
1.571157116,6.318762331
1.572157216,8.485915885
1.573157316,4.597075036
1.574157416,6.913963036
1.575157516,6.700626392
1.576157616,5.676605511
1.577157716,4.886759297
1.578157816,5.743561731
1.579157916,5.413298546
1.580158016,6.474121201
1.581158116,7.161193542
1.582158216,6.816360607
1.583158316,5.844137982
1.584158416,4.584692012
1.585158516,8.784253935
1.586158616,7.04048061
1.587158716,4.7493452
1.588158816,6.213193998
1.589158916,7.484290924
1.590159016,8.856156732
1.591159116,6.264936567
1.592159216,8.014873407
1.593159316,6.057970256
1.594159416,5.684689602
1.595159516,7.113839355
1.596159616,5.598354713
1.597159716,6.787818647
1.598159816,6.308815496
1.599159916,6.022542829
1.600160016,6.008680259
1.601160116,4.972878419
1.602160216,6.281073582
1.603160316,6.478302945
1.604160416,6.827233383
1.605160516,5.268321907
1.606160616,4.557101829
1.607160716,4.849966791
1.608160816,5.835387347
1.609160916,5.215351158
1.610161016,4.562381492
1.611161116,5.764783578
1.612161216,5.456767136
1.613161316,5.703391867
1.614161416,5.200809881
1.615161516,3.218697994
1.616161616,5.663462825
1.617161716,1.842484941
1.618161816,1.442097554
1.619161916,2.601322279
1.620162016,1.682427231
1.621162116,2.266630228
1.622162216,3.375244464
1.623162316,3.896659234
1.624162416,3.613806931
1.625162516,3.363723517
1.626162616,3.928890611
1.627162716,2.472461272
1.628162816,2.191133645
1.629162916,0.838873579
1.630163016,0.297063459
1.631163116,0.285666111
1.632163216,2.183615633
1.633163316,0.485873114
1.634163416,0.277436969
1.635163516,0.480322909
1.636163616,0.600208038
1.637163716,0.40774511
1.638163816,-1.115099767
1.639163916,-1.158861654
1.640164016,0.120102208
1.641164116,1.580843271
1.642164216,-1.103872994
1.643164316,-0.218201675
1.644164416,-0.641533142
1.645164516,-2.40419972
1.646164616,-3.566879142
1.647164716,-2.183372113
1.648164816,-1.124802609
1.649164916,-1.59566632
1.650165017,-1.654354303
1.651165117,-3.577136284
1.652165217,-3.240538694
1.653165317,-2.957729496
1.654165417,-2.008111235
1.655165517,-2.584781352
1.656165617,-3.710836641
1.657165717,-2.664693668
1.658165817,-2.945879842
1.659165917,-4.563288454
1.660166017,-4.077625883
1.661166117,-3.760721698
1.662166217,-3.905268134
1.663166317,-4.825706353
1.664166417,-5.204349399
1.665166517,-5.330951951
1.666166617,-3.992210399
1.667166717,-4.371402058
1.668166817,-5.607508761
1.669166917,-5.70951292
1.670167017,-5.644240729
1.671167117,-4.045765538
1.672167217,-5.812452044
1.673167317,-6.589134902
1.674167417,-6.176328066
1.675167517,-6.118845106
1.676167617,-4.463286834
1.677167717,-3.283420695
1.678167817,-3.737504795
1.679167917,-4.589961035
1.680168017,-5.520412686
1.681168117,-4.70390399
1.682168217,-4.923540954
1.683168317,-6.934019848
1.684168417,-7.027529055
1.685168517,-4.13056802
1.686168617,-6.608639732
1.687168717,-6.461843523
1.688168817,-4.35209972
1.689168917,-7.499324539
1.690169017,-6.173382217
1.691169117,-7.05220693
1.692169217,-6.171747415
1.693169317,-8.144232688
1.694169417,-4.898443475
1.695169517,-5.002616706
1.696169617,-6.359046995
1.697169717,-7.258596721
1.698169817,-8.339902117
1.699169917,-5.248315811
1.700170017,-4.828285751
1.701170117,-5.701322606
1.702170217,-4.880339043
1.703170317,-4.694107193
1.704170417,-3.910492177
1.705170517,-5.759236693
1.706170617,-5.411150169
1.707170717,-5.943308753
1.708170817,-5.253010112
1.709170917,-6.026133513
1.710171017,-5.161853136
1.711171117,-5.165853569
1.712171217,-4.007467009
1.713171317,-3.890805905
1.714171417,-5.678272711
1.715171517,-3.153727942
1.716171617,-4.380988346
1.717171717,-5.297515131
1.718171817,-3.450416267
1.719171917,-3.971337492
1.720172017,-1.988276517
1.721172117,-3.852270559
1.722172217,-2.819994575
1.723172317,-3.543007081
1.724172417,-2.308140677
1.725172517,-3.114480591
1.726172617,-3.11813189
1.727172717,-4.389757964
1.728172817,-2.965650208
1.729172917,-2.168519282
1.730173017,-2.379471087
1.731173117,-1.329956446
1.732173217,-2.602656452
1.733173317,-2.898898714
1.734173417,-2.208151625
1.735173517,-3.298774222
1.736173617,-2.474135708
1.737173717,-1.782651944
1.738173817,-1.009834329
1.739173917,-0.485436795
1.740174017,0.797347668
1.741174117,1.122906261
1.742174217,-1.052026923
1.743174317,1.053488071
1.744174417,0.799616465
1.745174517,0.300633802
1.746174617,1.732662011
1.747174717,0.900731237
1.748174817,-0.088654223
1.749174917,3.589535068
1.750175018,0.705793491
1.751175118,1.487705554
1.752175218,0.457593525
1.753175318,0.922601874
1.754175418,1.322820435
1.755175518,-0.238517498
1.756175618,1.678489477
1.757175718,0.756212968
1.758175818,0.64765005
1.759175918,-0.38033828
1.760176018,1.978314403
1.761176118,1.58526228
1.762176218,2.010243454
1.763176318,2.469872992
1.764176418,3.188115122
1.765176518,1.719494078
1.766176618,1.706258222
1.767176718,4.93988223
1.768176818,1.826556521
1.769176918,2.970395992
1.770177018,4.366465031
1.771177118,3.690378595
1.772177218,3.901369082
1.773177318,3.658612217
1.774177418,2.959831519
